Target	Mean
KMT2D.ENST00000301067.11	207.86368790613713
KMT2D.ENST00000301067.12	149.29875436823104
KMT2D.ENST00000301067.13	102.28227532310468
KMT2D.ENST00000301067.14	372.98480475270776
KMT2D.ENST00000301067.15	118.85635932671485
KMT2D.ENST00000301067.16	209.03418633754495
KMT2D.ENST00000301067.17	365.49318703971153
KMT2D.ENST00000301067.18	269.71708673646214
KMT2D.ENST00000301067.19	179.81811197833923
KMT2D.ENST00000301067.2	103.91095068772559
KMT2D.ENST00000301067.20	224.92531485018037
KMT2D.ENST00000301067.21	228.76907440072173
KMT2D.ENST00000301067.22	237.8338655902527
KMT2D.ENST00000301067.23	305.3737572833934
KMT2D.ENST00000301067.24	285.9226773682309
KMT2D.ENST00000301067.25	282.0376284530684
KMT2D.ENST00000301067.26	213.45615359927794
KMT2D.ENST00000301067.27	311.6330469765342
KMT2D.ENST00000301067.28	194.51201221841168
KMT2D.ENST00000301067.29	198.2448956732854
KMT2D.ENST00000301067.3	147.88685461913346
KMT2D.ENST00000301067.30	267.6574353231046
KMT2D.ENST00000301067.31	223.57346570397118
KMT2D.ENST00000301067.32	163.91328963537924
KMT2D.ENST00000301067.33	163.85018050541524
KMT2D.ENST00000301067.34	159.3150217779782
KMT2D.ENST00000301067.35	184.12963271841144
KMT2D.ENST00000301067.36	262.92728420036104
KMT2D.ENST00000301067.37	212.21705775090248
KMT2D.ENST00000301067.38	183.32261239169694
KMT2D.ENST00000301067.39	196.61056734657035
KMT2D.ENST00000301067.4	232.5599229458483
KMT2D.ENST00000301067.40	184.69634574909762
KMT2D.ENST00000301067.41	347.2039324205774
KMT2D.ENST00000301067.42	228.6020450108302
KMT2D.ENST00000301067.43	88.44958333754514
KMT2D.ENST00000301067.44	185.4718171083033
KMT2D.ENST00000301067.45	276.15256320397106
KMT2D.ENST00000301067.46	203.03371288086635
KMT2D.ENST00000301067.47	252.24370966245496
KMT2D.ENST00000301067.48	169.22055774368226
KMT2D.ENST00000301067.49	200.93083159566766
KMT2D.ENST00000301067.5	186.19401848375446
KMT2D.ENST00000301067.50	242.97902953971118
KMT2D.ENST00000301067.51	171.7423354855596
KMT2D.ENST00000301067.52	288.8031477436827
KMT2D.ENST00000301067.53	210.44169430144427
KMT2D.ENST00000301067.54	336.0362180902531
KMT2D.ENST00000301067.55	171.4772602400721
KMT2D.ENST00000301067.6	192.99556535920553
KMT2D.ENST00000301067.7	229.14861611913335
KMT2D.ENST00000301067.8	288.72870351805057
KMT2D.ENST00000301067.9	311.58423970397104
LAMTOR2.ENST00000368305.1	168.1559351137185
LAMTOR2.ENST00000368305.2	333.60447030144405
LAMTOR2.ENST00000368305.3	231.67748344945832
LAMTOR2.ENST00000368305.4	208.42135121660658
LRBA.ENST00000651943.10	177.20086494043338
LRBA.ENST00000651943.11	201.43408159747295
LRBA.ENST00000651943.12	148.2905969945849
LRBA.ENST00000651943.13	235.16303677075814
LRBA.ENST00000651943.14	201.60543450361013
LRBA.ENST00000651943.15	173.40017366967513
LRBA.ENST00000651943.16	147.93970534657038
LRBA.ENST00000651943.17	165.25750865162462
LRBA.ENST00000651943.18	201.64787710469307
LRBA.ENST00000651943.19	187.09052012815877
LRBA.ENST00000651943.2	194.1455545469314
LRBA.ENST00000651943.20	190.6518696859209
LRBA.ENST00000651943.21	178.11323412274376
LRBA.ENST00000651943.22	172.52257256137196
LRBA.ENST00000651943.23	241.17466715162445
LRBA.ENST00000651943.24	199.81076339350184
LRBA.ENST00000651943.25	215.2643401678702
LRBA.ENST00000651943.26	165.9683914927799
LRBA.ENST00000651943.27	187.7770832671481
LRBA.ENST00000651943.28	161.33579066786996
LRBA.ENST00000651943.29	133.95867675812275
LRBA.ENST00000651943.3	234.13122976714806
LRBA.ENST00000651943.30	256.74809875451297
LRBA.ENST00000651943.31	198.27278032851984
LRBA.ENST00000651943.32	203.04211792057765
LRBA.ENST00000651943.33	190.86334520397136
LRBA.ENST00000651943.34	145.64564713537916
LRBA.ENST00000651943.35	166.14812725631768
LRBA.ENST00000651943.36	236.77010628880873
LRBA.ENST00000651943.37	230.30191160649818
LRBA.ENST00000651943.38	204.4347851353792
LRBA.ENST00000651943.39	210.9921492563177
LRBA.ENST00000651943.4	209.22859205776155
LRBA.ENST00000651943.40	220.30983223826706
LRBA.ENST00000651943.41	195.90922276714815
LRBA.ENST00000651943.42	184.89447509205777
LRBA.ENST00000651943.43	180.25752628880878
LRBA.ENST00000651943.44	161.07779461552354
LRBA.ENST00000651943.45	146.20910262274367
LRBA.ENST00000651943.46	156.30162607581227
LRBA.ENST00000651943.47	186.29296505776165
LRBA.ENST00000651943.48	233.4922825884477
LRBA.ENST00000651943.49	170.6392730974729
LRBA.ENST00000651943.5	240.19730192057762
LRBA.ENST00000651943.50	225.43134673826685
LRBA.ENST00000651943.51	139.45266098916983
LRBA.ENST00000651943.52	190.61834167509042
LRBA.ENST00000651943.53	232.43372102707562
LRBA.ENST00000651943.54	194.40233048916963
LRBA.ENST00000651943.55	168.59215906317706
LRBA.ENST00000651943.56	211.24107634476536
LRBA.ENST00000651943.57	182.1617729819494
LRBA.ENST00000651943.6	198.98861771841152
LRBA.ENST00000651943.7	215.86787292599303
LRBA.ENST00000651943.8	157.10751446750888
LRBA.ENST00000651943.9	172.98771078158845
MAP3K14.ENST00000344686.10	182.16793647472934
MAP3K14.ENST00000344686.11	222.13793018411553
MAP3K14.ENST00000344686.12	259.43758503249103
MAP3K14.ENST00000344686.13	366.8637183916972
MAP3K14.ENST00000344686.14	189.11173787184126
MAP3K14.ENST00000344686.15	193.8044945848376
MAP3K14.ENST00000344686.16	192.3564431570397
MAP3K14.ENST00000344686.2	190.69090395306853
MAP3K14.ENST00000344686.3	175.17420080144387
MAP3K14.ENST00000344686.4	232.99816917148016
MAP3K14.ENST00000344686.5	159.66223733032507
MAP3K14.ENST00000344686.6	176.7710084512636
MAP3K14.ENST00000344686.7	252.66028601444057
MAP3K14.ENST00000344686.8	114.23742662635367
MAP3K14.ENST00000344686.9	95.38758332851972
MOGS.ENST00000448666.1	121.70061813718401
MOGS.ENST00000448666.2	144.90199192779795
MOGS.ENST00000448666.3	291.89649488447657
MOGS.ENST00000448666.4	189.65662299638996
NFKB2.ENST00000661543.10	288.71970694404337
NFKB2.ENST00000661543.11	371.41936116064994
NFKB2.ENST00000661543.12	97.79623104693148
NFKB2.ENST00000661543.13	94.15002675992773
NFKB2.ENST00000661543.14	119.76449803429603
NFKB2.ENST00000661543.15	300.951421864621
NFKB2.ENST00000661543.16	222.63054015162442
NFKB2.ENST00000661543.17	235.43779506498188
NFKB2.ENST00000661543.18	211.69391945126364
NFKB2.ENST00000661543.19	229.9749444043321
NFKB2.ENST00000661543.2	130.12427797833928
NFKB2.ENST00000661543.20	205.11426778158844
NFKB2.ENST00000661543.21	147.68226849999994
NFKB2.ENST00000661543.22	169.65061632129965
NFKB2.ENST00000661543.23	151.13530629422402
NFKB2.ENST00000661543.3	180.54708740613725
NFKB2.ENST00000661543.4	202.38953068592053
NFKB2.ENST00000661543.5	213.22495030324916
NFKB2.ENST00000661543.6	201.1829559855597
NFKB2.ENST00000661543.7	208.65855527075797
NFKB2.ENST00000661543.8	270.15475482310484
NFKB2.ENST00000661543.9	245.78592751624558
OAS1.ENST00000202917.1	290.7273158086643
OAS1.ENST00000202917.2	187.4620938574006
OAS1.ENST00000202917.3	243.1303170703972
OAS1.ENST00000202917.4	221.71745778880856
OAS1.ENST00000202917.5	304.6253745776174
OAS1.ENST00000202917.6	269.6561922346571
PIK3R1.ENST00000521381.10	215.720427203971
PIK3R1.ENST00000521381.11	176.03917689530684
PIK3R1.ENST00000521381.12	192.3544007833935
PIK3R1.ENST00000521381.13	238.09606783935018
PIK3R1.ENST00000521381.14	309.9331333537907
PIK3R1.ENST00000521381.15	261.37450625992756
PIK3R1.ENST00000521381.16	260.500124169675
PIK3R1.ENST00000521381.2	256.6935581624551
PIK3R1.ENST00000521381.3	324.6832915018051
PIK3R1.ENST00000521381.4	163.22214362274374
PIK3R1.ENST00000521381.5	230.86464849819512
PIK3R1.ENST00000521381.6	208.63810011552354
PIK3R1.ENST00000521381.7	190.03605538989171
PIK3R1.ENST00000521381.8	134.0318184963898
PIK3R1.ENST00000521381.9	247.06811316967529
PLCG2.ENST00000564138.10	169.37502234296045
PLCG2.ENST00000564138.11	249.59987456859196
PLCG2.ENST00000564138.12	85.77838181949477
PLCG2.ENST00000564138.13	140.07501503971108
PLCG2.ENST00000564138.14	172.0189423122742
PLCG2.ENST00000564138.15	148.34872257942231
PLCG2.ENST00000564138.16	227.76380157400698
PLCG2.ENST00000564138.17	269.5754719097471
PLCG2.ENST00000564138.18	161.11583032490984
PLCG2.ENST00000564138.19	154.36556140072202
PLCG2.ENST00000564138.2	241.7617422599278
PLCG2.ENST00000564138.20	208.39207781768948
PLCG2.ENST00000564138.21	244.12785377617323
PLCG2.ENST00000564138.22	118.17566988086635
PLCG2.ENST00000564138.23	191.55885230324913
PLCG2.ENST00000564138.24	227.06599388267165
PLCG2.ENST00000564138.25	254.08364185379034
PLCG2.ENST00000564138.26	233.84690663176892
PLCG2.ENST00000564138.27	209.22182303249102
PLCG2.ENST00000564138.28	259.4049296750904
PLCG2.ENST00000564138.29	302.6071790324907
PLCG2.ENST00000564138.3	264.8229532418772
PLCG2.ENST00000564138.30	207.23650532671465
PLCG2.ENST00000564138.31	159.6539424151625
PLCG2.ENST00000564138.32	226.75833856137166
PLCG2.ENST00000564138.33	162.4105208844765
PLCG2.ENST00000564138.4	294.5542680884479
PLCG2.ENST00000564138.5	232.3677317996391
PLCG2.ENST00000564138.6	201.17943098014447
PLCG2.ENST00000564138.7	195.58533774007213
PLCG2.ENST00000564138.8	139.56107798555942
PLCG2.ENST00000564138.9	210.17428800902525
PRKCD.ENST00000330452.10	170.02003610108315
PRKCD.ENST00000330452.11	150.34497217148012
PRKCD.ENST00000330452.12	252.97339350180496
PRKCD.ENST00000330452.13	206.00084515703978
PRKCD.ENST00000330452.14	277.0374499241876
PRKCD.ENST00000330452.15	182.4609875397112
PRKCD.ENST00000330452.16	300.9384581281584
PRKCD.ENST00000330452.17	152.57211576895307
PRKCD.ENST00000330452.18	264.90424727256254
PRKCD.ENST00000330452.19	229.21317917328534
PRKCD.ENST00000330452.3	120.46039962274368
PRKCD.ENST00000330452.4	244.286305194946
PRKCD.ENST00000330452.5	165.44368228700364
PRKCD.ENST00000330452.6	365.48194946389884
PRKCD.ENST00000330452.7	305.76563410288844
PRKCD.ENST00000330452.8	256.01896367328504
PRKCD.ENST00000330452.9	160.1468530613717
SYK.ENST00000375754.10	277.30098631046945
SYK.ENST00000375754.11	199.80703111371827
SYK.ENST00000375754.12	171.4402914025273
SYK.ENST00000375754.13	165.15581485379062
SYK.ENST00000375754.14	118.99849581046932
SYK.ENST00000375754.2	164.4850518844766
SYK.ENST00000375754.3	251.29404332129957
SYK.ENST00000375754.4	221.68530581407973
SYK.ENST00000375754.5	206.35547996570392
SYK.ENST00000375754.6	188.29834967328517
SYK.ENST00000375754.7	169.2725101209385
SYK.ENST00000375754.8	121.83937093682322
SYK.ENST00000375754.9	216.66242427436814
TRNT1.ENST00000251607.2	177.94412929241844
TRNT1.ENST00000251607.3	194.12016237906133
TRNT1.ENST00000251607.4	207.66699366606497
TRNT1.ENST00000251607.5	235.11758637184107
TRNT1.ENST00000251607.6	199.39839322563188
TRNT1.ENST00000251607.7	222.85234228519832
TRNT1.ENST00000251607.8	178.36260478880854
ZBTB24.ENST00000230122.2	266.8233457256319
ZBTB24.ENST00000230122.3	172.2793186209386
ZBTB24.ENST00000230122.4	201.15175501985544
ZBTB24.ENST00000230122.5	238.19968682310483
ZBTB24.ENST00000230122.6	275.3265365379062
ZBTB24.ENST00000230122.7	247.51251304151634
