Target	Mean
G6PD.ENST00000393562.13	103.1159045270759
G6PD.ENST00000393562.2	93.79028000541516
G6PD.ENST00000393562.3	168.7642209061371
G6PD.ENST00000393562.4	167.70973727075807
G6PD.ENST00000393562.5	144.60988371480144
G6PD.ENST00000393562.6	176.16445413898924
G6PD.ENST00000393562.7	223.31471480144398
G6PD.ENST00000393562.8	220.28719767870012
G6PD.ENST00000393562.9	149.44838125631773
HAMP.ENST00000598398.2	182.27568652707595
HAMP.ENST00000598398.3	144.34932387725615
HAMP.ENST00000598398.4	258.78879129241875
HBB.ENST00000647020.1	259.23675964259917
HBB.ENST00000647020.2	300.92533418411585
HBB.ENST00000647020.3	186.33956146028862
HFE.ENST00000357618.1	63.05287603790611
HFE.ENST00000357618.2	303.3645454476537
HFE.ENST00000357618.3	220.7682047779781
HFE.ENST00000357618.4	200.87728914801448
HFE.ENST00000357618.5	328.57617967689544
HFE.ENST00000357618.6	138.03786101083043
HFE2,HJV.ENST00000336751.2	182.5880904025271
HFE2,HJV.ENST00000336751.3	114.68386042599276
HFE2,HJV.ENST00000336751.4	217.32539938267143
SERPINA1.ENST00000448921.4	225.3979822346569
SERPINA1.ENST00000448921.5	199.226647935018
SERPINA1.ENST00000448921.6	266.8899408194945
SERPINA1.ENST00000448921.7	243.2068062689533
SLC40A1.ENST00000261024.1	128.25816572743676
SLC40A1.ENST00000261024.2	186.1880219891697
SLC40A1.ENST00000261024.3	210.45718955415168
SLC40A1.ENST00000261024.4	253.07215508303253
SLC40A1.ENST00000261024.5	125.69960174007231
SLC40A1.ENST00000261024.6	195.31891990794213
SLC40A1.ENST00000261024.7	236.6891702400723
SLC40A1.ENST00000261024.8	201.56158522924204
SLC4A1.ENST00000262418.10	141.73479457400734
SLC4A1.ENST00000262418.11	205.44417359205787
SLC4A1.ENST00000262418.12	287.6774807472924
SLC4A1.ENST00000262418.13	356.65091740794236
SLC4A1.ENST00000262418.14	239.96292856859205
SLC4A1.ENST00000262418.15	137.98955501805045
SLC4A1.ENST00000262418.16	201.52715191696763
SLC4A1.ENST00000262418.17	139.71712733032513
SLC4A1.ENST00000262418.18	282.52906243140785
SLC4A1.ENST00000262418.19	247.92417730505403
SLC4A1.ENST00000262418.2	198.5673027364621
SLC4A1.ENST00000262418.20	141.13704873646205
SLC4A1.ENST00000262418.3	250.6198154657043
SLC4A1.ENST00000262418.4	232.30123690433228
SLC4A1.ENST00000262418.5	268.81327719494567
SLC4A1.ENST00000262418.6	166.70969380144396
SLC4A1.ENST00000262418.7	157.73433419675095
SLC4A1.ENST00000262418.8	211.33053981046922
SLC4A1.ENST00000262418.9	137.98141094043325
SLCO1B1.ENST00000256958.10	203.48763307581262
SLCO1B1.ENST00000256958.11	162.67936767870026
SLCO1B1.ENST00000256958.12	228.55934117148013
SLCO1B1.ENST00000256958.13	104.0005922833935
SLCO1B1.ENST00000256958.14	209.3294609440433
SLCO1B1.ENST00000256958.15	170.53727007400752
SLCO1B1.ENST00000256958.2	161.0315775758123
SLCO1B1.ENST00000256958.3	146.99914230685926
SLCO1B1.ENST00000256958.4	136.80080132851978
SLCO1B1.ENST00000256958.5	175.82074770938615
SLCO1B1.ENST00000256958.6	163.9687577148014
SLCO1B1.ENST00000256958.7	209.88913649819483
SLCO1B1.ENST00000256958.8	186.51139718592052
SLCO1B1.ENST00000256958.9	145.3574667635378
SLCO1B3.ENST00000261196.1	153.41605411371833
SLCO1B3.ENST00000261196.10	218.56598841516245
SLCO1B3.ENST00000261196.11	154.04381178158835
SLCO1B3.ENST00000261196.12	208.25510491877256
SLCO1B3.ENST00000261196.13	157.47786108664258
SLCO1B3.ENST00000261196.14	226.2022997942238
SLCO1B3.ENST00000261196.2	147.0190362743683
SLCO1B3.ENST00000261196.3	214.3353708411553
SLCO1B3.ENST00000261196.4	221.1769848267146
SLCO1B3.ENST00000261196.5	215.50016071299632
SLCO1B3.ENST00000261196.6	182.73867234296026
SLCO1B3.ENST00000261196.7	240.99438343682323
SLCO1B3.ENST00000261196.8	183.3493880361011
SLCO1B3.ENST00000261196.9	233.80236970397115
SPTA1.ENST00000643759.1	168.2328519711191
SPTA1.ENST00000643759.10	228.2973156552345
SPTA1.ENST00000643759.11	221.03317608664244
SPTA1.ENST00000643759.12	201.81383328519877
SPTA1.ENST00000643759.13	237.1222279440434
SPTA1.ENST00000643759.14	197.83626411191364
SPTA1.ENST00000643759.15	157.74280632129958
SPTA1.ENST00000643759.16	141.86163911552347
SPTA1.ENST00000643759.17	236.88872545306864
SPTA1.ENST00000643759.18	216.7289607454874
SPTA1.ENST00000643759.19	215.85134506678693
SPTA1.ENST00000643759.2	281.5771188574007
SPTA1.ENST00000643759.20	123.92785669314081
SPTA1.ENST00000643759.21	178.15261270938637
SPTA1.ENST00000643759.22	257.4943457635378
SPTA1.ENST00000643759.23	181.72923218592052
SPTA1.ENST00000643759.24	246.87498659386287
SPTA1.ENST00000643759.25	125.64105208664262
SPTA1.ENST00000643759.26	149.3621891155235
SPTA1.ENST00000643759.27	144.30001796750892
SPTA1.ENST00000643759.28	184.34405427617344
SPTA1.ENST00000643759.29	203.7285180126353
SPTA1.ENST00000643759.3	224.09872924187735
SPTA1.ENST00000643759.30	264.7875463664263
SPTA1.ENST00000643759.31	157.12856193682305
SPTA1.ENST00000643759.32	214.74135357400726
SPTA1.ENST00000643759.33	246.64848292418773
SPTA1.ENST00000643759.34	245.14859415884476
SPTA1.ENST00000643759.35	206.38836434657043
SPTA1.ENST00000643759.36	204.44574424548736
SPTA1.ENST00000643759.37	181.01744883754543
SPTA1.ENST00000643759.38	275.0003580252709
SPTA1.ENST00000643759.39	241.52126408122768
SPTA1.ENST00000643759.4	203.91097216606477
SPTA1.ENST00000643759.40	217.22937079783378
SPTA1.ENST00000643759.41	207.6630243411552
SPTA1.ENST00000643759.42	213.59528788086632
SPTA1.ENST00000643759.43	178.83615462454875
SPTA1.ENST00000643759.44	158.9409088736462
SPTA1.ENST00000643759.45	266.97331098916965
SPTA1.ENST00000643759.46	181.6101082924188
SPTA1.ENST00000643759.47	194.32749344404348
SPTA1.ENST00000643759.48	202.68009033574015
SPTA1.ENST00000643759.49	147.9900211028883
SPTA1.ENST00000643759.5	251.74640226895312
SPTA1.ENST00000643759.50	183.94509419494582
SPTA1.ENST00000643759.51	192.3905810884475
SPTA1.ENST00000643759.52	150.98789891696748
SPTA1.ENST00000643759.6	121.03424175631764
SPTA1.ENST00000643759.7	172.47274870397106
SPTA1.ENST00000643759.8	185.7837568574008
SPTA1.ENST00000643759.9	253.30469315884483
SPTB.ENST00000644917.10	240.77981424007208
SPTB.ENST00000644917.11	184.7718434368231
SPTB.ENST00000644917.12	87.6398797635379
SPTB.ENST00000644917.13	269.7035499458483
SPTB.ENST00000644917.14	264.7899061985561
SPTB.ENST00000644917.15	237.7271601371843
SPTB.ENST00000644917.16	166.8715617942239
SPTB.ENST00000644917.17	192.9949333429603
SPTB.ENST00000644917.18	119.8048736389892
SPTB.ENST00000644917.19	264.1754240613718
SPTB.ENST00000644917.2	160.56345930866422
SPTB.ENST00000644917.20	146.2103471173285
SPTB.ENST00000644917.21	243.2683396985558
SPTB.ENST00000644917.22	211.57106640794245
SPTB.ENST00000644917.23	110.30454121299647
SPTB.ENST00000644917.24	76.80373507942244
SPTB.ENST00000644917.25	219.99387697292426
SPTB.ENST00000644917.26	200.06166623104698
SPTB.ENST00000644917.27	135.9314005342961
SPTB.ENST00000644917.28	197.99236121841182
SPTB.ENST00000644917.29	262.30559135018024
SPTB.ENST00000644917.3	228.82709732129982
SPTB.ENST00000644917.30	153.7453215938627
SPTB.ENST00000644917.31	235.06870255234656
SPTB.ENST00000644917.32	213.93480144945866
SPTB.ENST00000644917.33	188.19305605776174
SPTB.ENST00000644917.34	223.7100227400723
SPTB.ENST00000644917.35	202.8292074963899
SPTB.ENST00000644917.36	187.25414514620948
SPTB.ENST00000644917.4	216.60704074729247
SPTB.ENST00000644917.5	189.77236481768966
SPTB.ENST00000644917.6	204.95067689530688
SPTB.ENST00000644917.7	320.8341076787004
SPTB.ENST00000644917.8	304.1544771606497
SPTB.ENST00000644917.9	166.73917449639
TFR2.ENST00000462107.10	221.61289893682326
TFR2.ENST00000462107.11	116.84450746570405
TFR2.ENST00000462107.12	156.42489214079407
TFR2.ENST00000462107.13	212.47811013176894
TFR2.ENST00000462107.14	185.89554932852005
TFR2.ENST00000462107.15	236.64934447111904
TFR2.ENST00000462107.16	190.81049082310446
TFR2.ENST00000462107.17	176.27829639169664
TFR2.ENST00000462107.18	143.16753480324934
TFR2.ENST00000462107.19	110.14423657220217
TFR2.ENST00000462107.2	135.12054377256317
TFR2.ENST00000462107.3	205.91914504332118
TFR2.ENST00000462107.4	195.56883467870043
TFR2.ENST00000462107.5	154.92184115703984
TFR2.ENST00000462107.6	136.29876085198563
TFR2.ENST00000462107.7	111.14180032490971
TFR2.ENST00000462107.8	228.12921697472947
TFR2.ENST00000462107.9	302.6749993519855
UGT1A1.ENST00000305208.1	288.53468088267164
UGT1A1.ENST00000305208.2	192.3267147906138
UGT1A1.ENST00000305208.3	169.32051121299637
UGT1A1.ENST00000305208.4	201.29537775451263
UGT1A1.ENST00000305208.5	170.48986857581224
UGT1A10.ENST00000344644.1	432.31153670216577
UGT1A3.ENST00000482026.1	350.7683277490973
UGT1A4.ENST00000373409.1	343.9729554584836
UGT1A5.ENST00000373414.1	319.232362193141
UGT1A6.ENST00000305139.1	257.9009570884478
UGT1A7.ENST00000373426.1	421.9781596805055
UGT1A8.ENST00000373450.1	448.09331961913364
UGT1A9.ENST00000354728.1	390.77074754693155
