Target	Mean
PRKAG2.ENST00000287878.4	261.1485800758119
PRKAG2.ENST00000287878.5	35.639695510830336
PRKAG2.ENST00000287878.6	171.73843274007208
PRKAG2.ENST00000287878.7	180.6281588321299
PRKAG2.ENST00000287878.8	217.89767212093884
PRKAG2.ENST00000287878.9	282.28547933574026
TNNC1.ENST00000232975.1	87.48320515162456
TNNC1.ENST00000232975.2	168.81311673285205
TNNC1.ENST00000232975.3	191.26656692057745
TNNC1.ENST00000232975.4	176.70221356678707
TNNC1.ENST00000232975.5	292.6533632310466
TNNC1.ENST00000232975.6	220.6993711588451
TNNI3.ENST00000344887.1	128.3714801444044
TNNI3.ENST00000344887.2	110.83604092238261
TNNI3.ENST00000344887.3	125.48903917870025
TNNI3.ENST00000344887.4	196.16474420397125
TNNI3.ENST00000344887.5	48.78773391155236
TNNI3.ENST00000344887.6	180.0603983249099
TNNI3.ENST00000344887.7	140.85387265884475
TNNI3.ENST00000344887.8	143.2668000577617
TNNT2.ENST00000656932.10	273.2577181335739
TNNT2.ENST00000656932.11	101.64227108303251
TNNT2.ENST00000656932.12	270.1492779711188
TNNT2.ENST00000656932.13	100.90139891696751
TNNT2.ENST00000656932.14	381.4746133321301
TNNT2.ENST00000656932.15	164.8703971046932
TNNT2.ENST00000656932.16	178.96141696750902
TNNT2.ENST00000656932.17	186.73032488267145
TNNT2.ENST00000656932.2	232.39805956678703
TNNT2.ENST00000656932.3	233.54638989169686
TNNT2.ENST00000656932.4	222.48104694223827
TNNT2.ENST00000656932.5	171.523590202166
TNNT2.ENST00000656932.6	164.53032491155227
TNNT2.ENST00000656932.7	255.62392986101096
TNNT2.ENST00000656932.8	98.7140903862815
TNNT2.ENST00000656932.9	215.9787003592059
TPM1.ENST00000358278.1	137.88751156498196
TPM1.ENST00000358278.2	279.7590613718412
TPM1.ENST00000358278.3	193.15140740252698
TPM1.ENST00000358278.4	243.8971273357403
TPM1.ENST00000358278.5	169.37480660108295
TPM1.ENST00000358278.6	255.44623348375427
TPM1.ENST00000358278.7	155.03773146209383
TPM1.ENST00000358278.8	171.540417530686
TPM1.ENST00000358278.9	249.47624812093886
TTR.ENST00000237014.1	111.14897005595667
TTR.ENST00000237014.2	222.90492917870023
TTR.ENST00000237014.3	218.32553817328534
TTR.ENST00000237014.4	190.33987316064974
